external_id,path,content,tags,disposition,severity,status,category,mitre_tactic,mitre_technique,first_seen,detected_at,region,data_source,escalation_tier,analyst,threat_actor,campaign_id,src_ip,dst_host,affected_user,ioc_hash,ioc_domain,cve_id,fp_cause,benign_cause,closure_reason,asset_criticality,confidence,cvss_score,alert_count,sla_met,ttd_minutes,ttr_minutes
INC0000047,root.soc.defense_evasion.y2024.camp_000008.inc_47,"[INC0000047] [P4] Process injection in svchost.exe su DC-953; EDR eluso ~162 min, shellcode in memoria.",soc|incident|defense_evasion|P4|true_positive|mitre_defense_evasion|apt|actor_turla|cve-2020-1472,true_positive,P4,resolved,defense_evasion,Defense Evasion,T1562.001,2024-11-24T10:35:14Z,2024-11-24T11:15:14Z,us_east,Wazuh,L1,analyst.de_luca,Turla,CAMP000008,211.72.130.52,DC-953,elena.russo,,,CVE-2020-1472,,,incidente confermato,low,medium,2.0,1,false,40,4320
INC0000048,root.soc.resource_dev.y2024.camp_000009.inc_48,[INC0000048] [P3] Nuovo certificato TLS per docusign-verify-6913.cn osservato in TI; staging per campagna TA505.,soc|incident|resource_dev|P3|true_positive|mitre_resource_development|actor_ta505,true_positive,P3,resolved,resource_dev,Resource Development,T1588.002,2024-07-23T13:31:22Z,2024-07-23T15:09:22Z,eu_south,Anomali,L1,analyst.vitale,TA505,CAMP000009,157.0.174.51,JMP-166,paolo.romano,,docusign-verify-6913.cn,,,,incidente confermato,low,high,5.0,1,false,98,1440
INC0000049,root.soc.phishing.y2024.camp_000009.inc_49,[INC0000049] [P2] Spear-phishing a paolo.romano con allegato f0fd0665c486b8471ea665ebb803939880f3874e8b12d27292f6cb45d161acbb dal dominio docusign-verify-6913.cn; macro VBA che lancia PowerShell su JMP-166.,soc|incident|phishing|P2|true_positive|mitre_initial_access|actor_ta505,true_positive,P2,escalated,phishing,Initial Access,T1566.003,2024-07-25T11:15:22Z,2024-07-25T11:19:22Z,us_east,Mimecast,L3,ir.lead,TA505,CAMP000009,157.0.174.51,JMP-166,paolo.romano,f0fd0665c486b8471ea665ebb803939880f3874e8b12d27292f6cb45d161acbb,docusign-verify-6913.cn,,,,incidente confermato,medium,high,4.8,1,false,4,78
INC0000050,root.soc.web_attack.y2024.camp_000009.inc_50,"[INC0000050] [P1] SQL injection time-based su telemetry-srv-9769.io (param id) da 5.67.238.145; WAF bypassato, dump tabella utenti.",soc|incident|web_attack|P1|true_positive|mitre_initial_access|actor_ta505,true_positive,P1,contained,web_attack,Initial Access,T1133,2024-07-25T20:24:22Z,2024-07-25T20:55:22Z,eu_west,AWS WAF,L3,l3.forensics,TA505,CAMP000009,5.67.238.145,MAIL-415,chiara.greco,,,,,,incidente confermato,high,high,9.7,1,false,31,45
INC0000051,root.soc.credential_theft.y2024.camp_000010.inc_51,[INC0000051] [P1] Dump LSASS via Mimikatz su K8S-398 (davide.conti); estratti 281 hash NTLM incl. 1 Domain Admin.,soc|incident|credential_theft|P1|true_positive|mitre_credential_access|apt|actor_apt28|cve-2023-34362,true_positive,P1,escalated,credential_theft,Credential Access,T1003.002,2024-06-07T06:45:17Z,2024-07-08T10:00:17Z,mea,Defender for Identity,L3,l3.forensics,APT28,CAMP000010,156.127.215.134,K8S-398,davide.conti,d8308e53b58d27814a618a12020fa61a5e60bccd0195b56cabc061238c77eac6,,CVE-2023-34362,,,incidente confermato,low,high,7.6,1,false,44835,19
INC0000052,root.soc.discovery.y2024.camp_000010.inc_52,[INC0000052] [P2] Network discovery da K8S-398: scansione SMB/LDAP verso 172.16.228.0/24.,soc|incident|discovery|P2|true_positive|mitre_discovery|apt|actor_apt28|cve-2023-34362,true_positive,P2,investigating,discovery,Discovery,T1018,2024-07-09T08:17:17Z,2024-07-09T11:16:17Z,latam,Zeek,L2,l2.greco,APT28,CAMP000010,156.127.215.134,K8S-398,davide.conti,,,CVE-2023-34362,,,incidente confermato,medium,high,6.8,1,true,179,24
INC0000053,root.soc.lateral_movement.y2024.camp_000010.inc_53,[INC0000053] [P3] Pass-the-Hash da K8S-626: hash di mario.rossi usato su 312 host (Impacket wmiexec).,soc|incident|lateral_movement|P3|true_positive|mitre_lateral_movement|apt|actor_apt28|cve-2023-34362,true_positive,P3,investigating,lateral_movement,Lateral Movement,T1021.002,2024-06-28T13:27:17Z,2024-07-11T07:21:17Z,us_east,Defender for Identity,L2,l2.conti,APT28,CAMP000010,35.184.207.172,NAS-525,mario.rossi,,,CVE-2023-34362,,,incidente confermato,medium,medium,6.3,1,false,18354,1440
INC0000054,root.soc.collection.y2024.camp_000010.inc_54,[INC0000054] [P3] Staging dati su K8S-398: archivio creato in temp prima dell'exfiltration da parte di davide.conti.,soc|incident|collection|P3|true_positive|mitre_collection|apt|actor_apt28|cve-2023-34362,true_positive,P3,investigating,collection,Collection,T1113,2024-06-26T12:30:17Z,2024-07-12T01:41:17Z,mea,Defender for Endpoint,L1,analyst.de_luca,APT28,CAMP000010,156.127.215.134,K8S-398,davide.conti,,,CVE-2023-34362,,,incidente confermato,high,high,6.5,1,false,22391,2880
INC0000055,root.soc.c2_beaconing.y2024.camp_000010.inc_55,"[INC0000055] [P3] Beacon C2 da K8S-398 verso cdn-assets-4882.net (156.127.215.134:8443) ogni 170 min, jitter regolare HTTPS.",soc|incident|c2_beaconing|P3|true_positive|mitre_command_and_control|apt|actor_apt28|cve-2023-34362,true_positive,P3,investigating,c2_beaconing,Command and Control,T1090.003,2024-06-03T11:06:17Z,2024-07-13T12:17:17Z,us_east,Suricata IDS,L1,analyst.caputo,APT28,CAMP000010,156.127.215.134,K8S-398,davide.conti,,cdn-assets-4882.net,CVE-2023-34362,,,incidente confermato,medium,medium,3.3,1,true,57671,384
INC0000056,root.soc.collection.y2023.camp_000011.inc_56,[INC0000056] [P2] Export massivo mailbox di mario.rossi su WKS-687: 99 email negli ultimi 90 giorni.,soc|incident|collection|P2|true_positive|mitre_collection|actor_blackcat,true_positive,P2,resolved,collection,Collection,T1114.001,2023-07-08T22:38:04Z,2023-07-12T05:09:04Z,eu_north,Microsoft Purview DLP,L2,l2.greco,BlackCat,CAMP000011,148.75.42.182,WKS-687,mario.rossi,,,,,,incidente confermato,critical,high,6.0,1,false,4711,78
INC0000057,root.soc.c2_beaconing.y2023.camp_000011.inc_57,"[INC0000057] [P1] Beacon C2 da WKS-687 verso ms-auth-978.online (148.75.42.182:53) ogni 35 min, jitter regolare HTTPS.",soc|incident|c2_beaconing|P1|true_positive|mitre_command_and_control|actor_blackcat,true_positive,P1,investigating,c2_beaconing,Command and Control,T1071.004,2023-07-13T00:26:04Z,2023-07-13T20:15:04Z,us_west,Cisco Umbrella,L3,l3.threat_hunt,BlackCat,CAMP000011,148.75.42.182,WKS-687,mario.rossi,,ms-auth-978.online,,,,incidente confermato,medium,high,9.9,1,false,1189,90
INC0000058,root.soc.data_exfiltration.y2023.camp_000011.inc_58,[INC0000058] [P1] Exfiltration 91.8GB da WKS-687 verso ms-auth-978.online via HTTPS; DLP allertato in ritardo.,soc|incident|data_exfiltration|P1|true_positive|mitre_exfiltration|actor_blackcat,true_positive,P1,contained,data_exfiltration,Exfiltration,T1567.002,2023-07-14T08:47:04Z,2023-07-15T12:50:04Z,eu_north,Netskope CASB,L2,l2.conti,BlackCat,CAMP000011,148.75.42.182,WKS-687,mario.rossi,,ms-auth-978.online,,,,incidente confermato,high,high,8.9,1,true,1683,15
INC0000059,root.soc.ransomware.y2023.camp_000011.inc_59,"[INC0000059] [P1] Ransomware BlackCat su WKS-687: 54258 file cifrati; vettore RDP da 148.75.42.182, backup verificati.",soc|incident|ransomware|P1|true_positive|mitre_impact|actor_blackcat|cve-2023-34362,true_positive,P1,escalated,ransomware,Impact,T1485,2023-07-15T19:39:04Z,2023-07-15T22:35:04Z,mea,SentinelOne,L3,ir.lead,BlackCat,CAMP000011,148.75.42.182,WKS-687,mario.rossi,491069afdcfb4b070fbb128080559d555203e56696924d6e80106d79e3d31cfd,,CVE-2023-34362,,,incidente confermato,medium,high,9.4,1,false,176,27
INC0000060,root.soc.lateral_movement.y2024.camp_000012.inc_60,[INC0000060] [P2] Lateral via SMB/PsExec da HV-550 verso MAIL-934 e altri 220 server; PSEXESVC creato.,soc|incident|lateral_movement|P2|true_positive|mitre_lateral_movement|apt|actor_apt28|cve-2021-44228,true_positive,P2,contained,lateral_movement,Lateral Movement,T1021.001,2024-01-15T17:16:03Z,2024-01-20T16:21:03Z,mea,Defender for Identity,L3,l3.forensics,APT28,CAMP000012,143.238.21.157,MAIL-934,stefano.costa,,,CVE-2021-44228,,,incidente confermato,medium,high,5.8,1,false,7145,108
INC0000061,root.soc.collection.y2024.camp_000012.inc_61,[INC0000061] [P1] Export massivo mailbox di stefano.costa su HV-550: 169 email negli ultimi 90 giorni.,soc|incident|collection|P1|true_positive|mitre_collection|apt|actor_apt28|cve-2021-44228,true_positive,P1,contained,collection,Collection,T1113,2023-12-30T00:43:03Z,2024-01-22T18:07:03Z,eu_west,Defender for Endpoint,L2,l2.greco,APT28,CAMP000012,143.238.21.157,HV-550,stefano.costa,,,CVE-2021-44228,,,incidente confermato,medium,high,8.2,1,true,34164,9
INC0000062,root.soc.c2_beaconing.y2024.camp_000012.inc_62,"[INC0000062] [P2] Beacon C2 da NAS-397 verso sharepoint-doc-5315.online (10.10.91.73:445) ogni 138 min, jitter regolare HTTPS.",soc|incident|c2_beaconing|P2|true_positive|mitre_command_and_control|apt|actor_apt28|cve-2021-44228,true_positive,P2,contained,c2_beaconing,Command and Control,T1090.003,2023-12-29T11:44:03Z,2024-01-23T05:29:03Z,mea,Cisco Umbrella,L2,l2.bianchi,APT28,CAMP000012,10.10.91.73,NAS-397,luca.ferrari,,sharepoint-doc-5315.online,CVE-2021-44228,,,incidente confermato,high,high,4.3,1,false,35625,360
INC0000063,root.soc.data_exfiltration.y2024.camp_000012.inc_63,[INC0000063] [P1] Esfiltrazione 203682 record PII da FS-426 verso storage non aziendale (marco.lombardi).,soc|incident|data_exfiltration|P1|true_positive|mitre_exfiltration|apt|actor_apt28|cve-2021-44228,true_positive,P1,contained,data_exfiltration,Exfiltration,T1567.002,2023-11-18T14:16:03Z,2024-01-24T00:44:03Z,apac,Zeek,L3,l3.forensics,APT28,CAMP000012,192.168.43.30,FS-426,marco.lombardi,,invoice-pay-6988.net,CVE-2021-44228,,,incidente confermato,critical,high,7.8,1,true,95668,9
INC0000064,root.soc.collection.y2024.camp_000012.inc_64,[INC0000064] [P4] Job di backup/replica (Veeam/rsync/robocopy) con grande volume in uscita verso il sito DR,soc|incident|collection|P4|false_positive|mitre_collection|fp_backup_job,false_positive,P4,closed_false_positive,collection,Collection,T1005,2024-01-07T02:34:03Z,2024-01-24T00:44:03Z,latam,Defender for Endpoint,L1,analyst.gallo,n/a,CAMP000012,143.238.21.157,HV-550,stefano.costa,,,,backup_job,,"triage: falso positivo, regola tunata",low,medium,6.1,1,true,24370,864
INC0000065,root.soc.privilege_escalation.y2025.camp_000013.inc_65,[INC0000065] [P1] Escalation a SYSTEM su K8S-561 via n/d; token theft rilevato dopo accesso di stefano.costa.,soc|incident|privilege_escalation|P1|true_positive|mitre_privilege_escalation|apt|actor_mustang panda,true_positive,P1,escalated,privilege_escalation,Privilege Escalation,T1068,2025-10-30T23:47:52Z,2025-10-31T00:46:52Z,us_west,CrowdStrike Falcon,L2,l2.bianchi,Mustang Panda,CAMP000013,117.243.186.198,K8S-561,stefano.costa,,,,,,incidente confermato,low,high,9.3,1,false,59,27
INC0000066,root.soc.defense_evasion.y2025.camp_000013.inc_66,[INC0000066] [P2] Tamper protection Defender disabilitata su NAS-452 da processo malevolo; log 4688 alterati.,soc|incident|defense_evasion|P2|true_positive|mitre_defense_evasion|apt|actor_mustang panda,true_positive,P2,escalated,defense_evasion,Defense Evasion,T1562.001,2025-11-01T09:20:52Z,2025-11-01T10:24:52Z,mea,CrowdStrike Falcon,L3,ir.lead,Mustang Panda,CAMP000013,10.10.205.179,NAS-452,svc_iis,,,,,,incidente confermato,medium,high,5.9,1,true,64,48
INC0000067,root.soc.brute_force.y2025.camp_000013.inc_67,"[INC0000067] [P3] Password spraying Azure AD da 10.10.102.193/24: 396 tentativi su molti account, svc_deploy compromesso.",soc|incident|brute_force|P3|true_positive|mitre_credential_access|apt|actor_mustang panda,true_positive,P3,investigating,brute_force,Credential Access,T1110.001,2025-11-03T01:17:52Z,2025-11-03T02:27:52Z,us_east,Microsoft Sentinel,L1,analyst.moretti,Mustang Panda,CAMP000013,10.10.102.193,K8S-189,svc_deploy,,,,,,incidente confermato,medium,high,2.8,1,true,70,288
INC0000068,root.soc.credential_theft.y2025.camp_000013.inc_68,[INC0000068] [P2] Dump LSASS via Mimikatz su K8S-561 (stefano.costa); estratti 92 hash NTLM incl. 1 Domain Admin.,soc|incident|credential_theft|P2|true_positive|mitre_credential_access|apt|actor_mustang panda,true_positive,P2,investigating,credential_theft,Credential Access,T1003.001,2025-10-25T19:00:52Z,2025-11-03T20:23:52Z,us_west,CrowdStrike Falcon,L3,l3.threat_hunt,Mustang Panda,CAMP000013,117.243.186.198,K8S-561,stefano.costa,34fc33c4c74a860ddc0b6ddad0bb45ab9450b5048411db5e55b50f7d9395c61b,,,,,incidente confermato,low,high,6.8,1,true,13043,60
INC0000069,root.soc.collection.y2025.camp_000013.inc_69,"[INC0000069] [P3] Postmortem campagna Mustang Panda: ricostruiti 4 stadi, IOC consolidati, lessons learned.",soc|incident|collection|P2|true_positive|mitre_collection|apt|actor_mustang panda,true_positive,P3,resolved,collection,Collection,T1113,2025-10-24T17:29:52Z,2025-11-05T07:23:52Z,us_east,Microsoft Purview DLP,L2,l2.greco,Mustang Panda,CAMP000013,117.243.186.198,K8S-561,stefano.costa,,,,,,postmortem chiuso,medium,high,4.9,1,true,16674,48
INC0000070,root.soc.brute_force.y2023.camp_000014.inc_70,"[INC0000070] [P4] Password spraying Azure AD da 66.26.60.101/24: 61 tentativi su molti account, svc_scan compromesso.",soc|incident|brute_force|P4|true_positive|mitre_credential_access|actor_akira,true_positive,P4,resolved,brute_force,Credential Access,T1110.001,2023-02-20T23:10:15Z,2023-02-21T01:09:15Z,latam,Okta,L2,l2.bianchi,Akira,CAMP000014,66.26.60.101,WKS-175,svc_scan,,,,,,incidente confermato,low,high,3.3,1,false,119,1872
INC0000071,root.soc.credential_theft.y2023.camp_000014.inc_71,[INC0000071] [P2] Dump LSASS via Mimikatz su MAIL-567 (valeria.gallo); estratti 316 hash NTLM incl. 1 Domain Admin.,soc|incident|credential_theft|P2|true_positive|mitre_credential_access|actor_akira,true_positive,P2,resolved,credential_theft,Credential Access,T1003.001,2023-02-21T07:23:15Z,2023-02-22T03:55:15Z,latam,CrowdStrike Falcon,L2,l2.conti,Akira,CAMP000014,10.247.208.59,MAIL-567,valeria.gallo,a3e4d1b2f0fc2072930cf544774b36a431f1817598bf3d74bc193c5e797d0916,,,,,incidente confermato,high,high,5.1,1,false,1232,180
INC0000072,root.soc.discovery.y2023.camp_000014.inc_72,[INC0000072] [P3] Network discovery da MAIL-567: scansione SMB/LDAP verso 10.20.90.0/24.,soc|incident|discovery|P3|true_positive|mitre_discovery|actor_akira,true_positive,P3,resolved,discovery,Discovery,T1018,2023-02-22T18:20:15Z,2023-02-22T19:39:15Z,eu_west,Darktrace,L2,l2.greco,Akira,CAMP000014,10.247.208.59,MAIL-567,valeria.gallo,,,,,,incidente confermato,medium,high,6.4,1,false,79,1440
INC0000073,root.soc.collection.y2023.camp_000014.inc_73,"[INC0000073] [P3] Postmortem campagna Akira: ricostruiti 3 stadi, IOC consolidati, lessons learned.",soc|incident|collection|P2|true_positive|mitre_collection|actor_akira,true_positive,P3,resolved,collection,Collection,T1113,2023-02-24T10:53:15Z,2023-02-24T12:39:15Z,latam,Forcepoint DLP,L3,ir.lead,Akira,CAMP000014,10.247.208.59,MAIL-567,valeria.gallo,,,,,,postmortem chiuso,critical,high,7.3,1,true,106,48
INC0000074,root.soc.credential_theft.y2023.camp_000014.inc_74,[INC0000074] [P4] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|credential_theft|P4|false_positive|mitre_credential_access|fp_pentest_redteam,false_positive,P4,closed_false_positive,credential_theft,Credential Access,T1003.001,2023-02-22T10:12:15Z,2023-02-22T19:39:15Z,us_east,Sysmon/Splunk,L1,analyst.santoro,n/a,CAMP000014,10.247.208.59,MAIL-567,valeria.gallo,,,,pentest_redteam,,"triage: falso positivo, regola tunata",medium,medium,5.9,1,true,567,1152
INC0000075,root.soc.phishing.y2023.camp_000015.inc_75,"[INC0000075] [P4] Campagna phishing O365 verso 244 mailbox; landing page clone su drive-sync-7259.ru, stefano.costa ha inserito credenziali da FS-754.",soc|incident|phishing|P4|true_positive|mitre_initial_access|actor_scattered_spider,true_positive,P4,resolved,phishing,Initial Access,T1566.002,2023-10-15T06:06:04Z,2023-10-15T09:19:04Z,eu_south,Mimecast,L2,l2.greco,Scattered Spider,CAMP000015,204.128.155.135,FS-754,stefano.costa,d54101d05e18e30ddbf395ae57b3fa83458f580670d6354058b70a64c697e811,drive-sync-7259.ru,,,,incidente confermato,low,medium,3.2,1,false,193,4320
INC0000076,root.soc.web_attack.y2023.camp_000015.inc_76,"[INC0000076] [P3] Exploitation CVE-2023-34362 su NAS-492 da 204.128.155.135; webshell deployata in wwwroot, RCE come utente di servizio.",soc|incident|web_attack|P3|true_positive|mitre_initial_access|actor_scattered_spider|cve-2023-34362,true_positive,P3,investigating,web_attack,Initial Access,T1133,2023-10-17T02:44:04Z,2023-10-17T03:29:04Z,apac,ModSecurity,L1,analyst.vitale,Scattered Spider,CAMP000015,204.128.155.135,NAS-492,stefano.costa,,,CVE-2023-34362,,,incidente confermato,high,medium,4.7,1,false,45,2880
INC0000077,root.soc.valid_accounts.y2023.camp_000015.inc_77,[INC0000077] [P1] Login con credenziali valide di stefano.costa da 204.128.155.135 (geo anomala) fuori orario; sessione su WKS-400.,soc|incident|valid_accounts|P1|true_positive|mitre_initial_access|actor_scattered_spider,true_positive,P1,contained,valid_accounts,Initial Access,T1078.002,2023-10-18T05:54:04Z,2023-10-18T06:53:04Z,mea,Microsoft Sentinel,L2,l2.greco,Scattered Spider,CAMP000015,204.128.155.135,WKS-400,stefano.costa,,,,,,incidente confermato,medium,high,7.8,1,true,59,9
INC0000078,root.soc.malware_execution.y2023.camp_000015.inc_78,"[INC0000078] [P3] Dropper 0f1ccc1edcc19f1eab3bb3620278002c521ae37ec3c508f82c64529199d78474 eseguito su FS-754; scheduled task creato, beacon verso drive-sync-7259.ru.",soc|incident|malware_execution|P3|true_positive|mitre_execution|actor_scattered_spider,true_positive,P3,investigating,malware_execution,Execution,T1053.005,2023-10-18T18:20:04Z,2023-10-18T19:48:04Z,eu_north,Trellix EDR,L1,analyst.vitale,Scattered Spider,CAMP000015,204.128.155.135,FS-754,stefano.costa,0f1ccc1edcc19f1eab3bb3620278002c521ae37ec3c508f82c64529199d78474,,,,,incidente confermato,high,medium,6.4,1,false,88,864
INC0000079,root.soc.persistence.y2023.camp_000015.inc_79,"[INC0000079] [P2] Nuovo servizio Windows malevolo su FS-754; avvio automatico, C2 drive-sync-7259.ru.",soc|incident|persistence|P2|true_positive|mitre_persistence|actor_scattered_spider|cve-2023-23397,true_positive,P2,contained,persistence,Persistence,T1547.001,2023-10-18T05:38:04Z,2023-10-19T06:58:04Z,apac,CrowdStrike Falcon,L3,ir.lead,Scattered Spider,CAMP000015,204.128.155.135,FS-754,stefano.costa,1091171264d2526f8746e400edc9110a920375749f927803fafbb44e7410ee1b,,CVE-2023-23397,,,incidente confermato,high,high,5.0,1,false,1520,108
INC0000080,root.soc.privilege_escalation.y2023.camp_000015.inc_80,[INC0000080] [P2] Escalation a SYSTEM su SRV-209 via CVE-2021-34527; token theft rilevato dopo accesso di sara.ricci.,soc|incident|privilege_escalation|P2|true_positive|mitre_privilege_escalation|actor_scattered_spider|cve-2021-34527,true_positive,P2,escalated,privilege_escalation,Privilege Escalation,T1068,2023-10-19T11:29:04Z,2023-10-19T15:29:04Z,mea,Defender for Endpoint,L2,l2.greco,Scattered Spider,CAMP000015,163.4.58.247,SRV-209,sara.ricci,,,CVE-2021-34527,,,incidente confermato,critical,high,4.8,1,true,240,24
INC0000081,root.soc.defense_evasion.y2023.camp_000015.inc_81,[INC0000081] [P1] Tamper protection Defender disabilitata su MAIL-522 da processo malevolo; log 4688 alterati.,soc|incident|defense_evasion|P1|true_positive|mitre_defense_evasion|actor_scattered_spider,true_positive,P1,investigating,defense_evasion,Defense Evasion,T1027,2023-10-20T13:31:04Z,2023-10-20T14:25:04Z,us_east,CrowdStrike Falcon,L2,l2.conti,Scattered Spider,CAMP000015,10.10.234.1,MAIL-522,svc_iis,,,,,,incidente confermato,high,high,9.7,1,false,54,27
